,Sample,Nucleotide,Timepoint,Plate,FileNumber,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,FileName,peak_nts,start_nt,end_nt,p4p6_area,background_area,total_area,subtracted_area,normalized_area,double_normalized
165,hHBB_10422723_Ribotree_Random_degscoreall_1_hHBB,PSU,3.0,17,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_07-40-22_Sample7.csv,[ 23.49489546 888.70757569],788.707575694556,988.707575694556,98.27234756401737,817.8635871892319,1624.3387915831486,806.4752043939167,8.206532400872545,0.06829035829466049
166,hHBB_10422723_Ribotree_Random_degscoreall_1_hHBB,PSU,4.0,17,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_07-40-22_Sample8.csv,[ 23.49489546 888.70757569],788.707575694556,988.707575694556,96.5638015484275,698.1634781336604,1221.0414200436694,522.877941910009,5.414844212070313,0.04664110526113331
167,hHBB_10422723_Ribotree_Random_degscoreall_1_hHBB,PSU,5.0,17,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_07-40-22_Sample9.csv,[ 23.49489546 888.70757569],788.707575694556,988.707575694556,95.24396386532024,735.1024339957961,1191.1793220073607,456.0768880115646,4.788512253190977,0.04088411323901612
168,hHBB_10422723_Ribotree_Random_degscoreall_1_hHBB,PSU,18.0,17,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_07-40-22_Sample10.csv,[ 23.49489546 888.70757569],788.707575694556,988.707575694556,92.71763662785614,236.6523134901342,243.27380011977715,6.621486629642959,0.07141561056198877,0.0006570081428836351
169,hHBB_10422723_Ribotree_Random_degscoreall_1_hHBB,PSU,24.0,17,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_07-40-22_Sample11.csv,[ 23.49489546 888.70757569],788.707575694556,988.707575694556,93.79671914213328,196.23589699269326,192.09209372467527,-4.14380326801799,-0.04417855236214337,-0.0003923417150313195
170,hHBB_10422744_Ribotree_Random_degscore_1_hHBB,PSU,0.0,18,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-00-55_Sample2.csv,[ 23.4735484  869.08606677],769.08606676995,969.08606676995,119.88364375759632,388.0864608638352,1967.605012646878,1579.5185517830428,13.175429960877862,0.09335488361619027
171,hHBB_10422744_Ribotree_Random_degscore_1_hHBB,PSU,0.5,18,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-00-55_Sample3.csv,[ 23.4735484  869.08606677],769.08606676995,969.08606676995,118.32099898812567,400.8636360845937,1583.0086423699563,1182.1450062853626,9.990999200437777,0.07003221053693529
172,hHBB_10422744_Ribotree_Random_degscore_1_hHBB,PSU,1.0,18,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-00-55_Sample4.csv,[ 23.4735484  869.08606677],769.08606676995,969.08606676995,120.41896774161944,514.7607331227439,1782.6679717580598,1267.907238635316,10.529132265573303,0.07304517303345122
173,hHBB_10422744_Ribotree_Random_degscore_1_hHBB,PSU,1.5,18,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-00-55_Sample5.csv,[ 23.4735484  869.08606677],769.08606676995,969.08606676995,123.78255706650896,593.9193006158915,1938.6054184525826,1344.6861178366912,10.863292451731992,0.07459650869413703
174,hHBB_10422744_Ribotree_Random_degscore_1_hHBB,PSU,2.0,18,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-00-55_Sample6.csv,[ 23.4735484  869.08606677],769.08606676995,969.08606676995,123.41543780998683,707.1929894334331,2193.699815184649,1486.5068257512162,12.04473971919036,0.08403415930453087
175,hHBB_10422744_Ribotree_Random_degscore_1_hHBB,PSU,3.0,18,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-00-55_Sample7.csv,[ 23.4735484  869.08606677],769.08606676995,969.08606676995,120.07321478178145,514.1924059597951,1186.3630285073805,672.1706225475854,5.59800638109985,0.039527090505879964
176,hHBB_10422744_Ribotree_Random_degscore_1_hHBB,PSU,4.0,18,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-00-55_Sample8.csv,[ 23.4735484  869.08606677],769.08606676995,969.08606676995,121.86453842862018,449.50598135896826,901.8502818470864,452.34430048811817,3.7118615991236052,0.025774124551219805
177,hHBB_10422744_Ribotree_Random_degscore_1_hHBB,PSU,5.0,18,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-00-55_Sample9.csv,[ 23.4735484  869.08606677],769.08606676995,969.08606676995,124.6097884123406,553.6471498149691,1048.8984004034337,495.2512505884646,3.974416912976781,0.02760596514043931
178,hHBB_10422744_Ribotree_Random_degscore_1_hHBB,PSU,18.0,18,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-00-55_Sample10.csv,[ 23.4735484  869.08606677],769.08606676995,969.08606676995,122.33586159895154,177.77710052917735,179.9111325093585,2.134031980181163,0.01744404259134635,0.00012241550836509778
179,hHBB_10422744_Ribotree_Random_degscore_1_hHBB,PSU,24.0,18,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-00-55_Sample11.csv,[ 23.4735484  869.08606677],769.08606676995,969.08606676995,121.96878748472211,124.43774843845135,117.75569088890425,-6.682057549547096,-0.05478497972593271,-0.00038233567812638136
180,hHBB_10422764_Ribotree_LinearDesign_degscoreall_1_hHBB,PSU,0.0,19,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-13-41_Sample2.csv,[ 23.29037651 864.13663602],764.1366360199745,964.1366360199745,98.04933783918253,242.1187365660115,1854.1206875156156,1612.0019509496042,16.44072246151789,0.1410579645382354
181,hHBB_10422764_Ribotree_LinearDesign_degscoreall_1_hHBB,PSU,0.5,19,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-13-41_Sample3.csv,[ 23.29037651 864.13663602],764.1366360199745,964.1366360199745,97.91808482464086,257.46155439148976,2117.138043962603,1859.6764895711135,18.99216567502891,0.1620245742321129
182,hHBB_10422764_Ribotree_LinearDesign_degscoreall_1_hHBB,PSU,1.0,19,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-13-41_Sample4.csv,[ 23.29037651 864.13663602],764.1366360199745,964.1366360199745,103.36703427009074,361.39281651175804,1856.8461779463132,1495.453361434555,14.4674109303266,0.11850122000609761
183,hHBB_10422764_Ribotree_LinearDesign_degscoreall_1_hHBB,PSU,1.5,19,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-13-41_Sample5.csv,[ 23.29037651 864.13663602],764.1366360199745,964.1366360199745,104.24721358228989,425.0306553678756,1772.269349283148,1347.2386939152723,12.923498361438687,0.1060170856521164
184,hHBB_10422764_Ribotree_LinearDesign_degscoreall_1_hHBB,PSU,2.0,19,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-13-41_Sample6.csv,[ 23.29037651 864.13663602],764.1366360199745,964.1366360199745,103.31471348654637,532.5397461768862,2443.002656097452,1910.4629099205658,18.491682795687627,0.15172397228165826
185,hHBB_10422764_Ribotree_LinearDesign_degscoreall_1_hHBB,PSU,3.0,19,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-13-41_Sample7.csv,[ 23.29037651 864.13663602],764.1366360199745,964.1366360199745,94.28407145605671,470.0248584926466,1549.8340976387526,1079.809239146106,11.45272178503,0.10148923539503779
186,hHBB_10422764_Ribotree_LinearDesign_degscoreall_1_hHBB,PSU,4.0,19,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-13-41_Sample8.csv,[ 23.29037651 864.13663602],764.1366360199745,964.1366360199745,94.97226343504767,417.9337817268575,1039.2711198297636,621.3373381029062,6.542303148622377,0.05982147476692616
187,hHBB_10422764_Ribotree_LinearDesign_degscoreall_1_hHBB,PSU,5.0,19,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-13-41_Sample9.csv,[ 23.29037651 864.13663602],764.1366360199745,964.1366360199745,91.16908119792427,577.6678792579362,1382.0534320165461,804.38555275861,8.823008219336142,0.08354044566278687
188,hHBB_10422764_Ribotree_LinearDesign_degscoreall_1_hHBB,PSU,18.0,19,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-13-41_Sample10.csv,[ 23.29037651 864.13663602],764.1366360199745,964.1366360199745,91.31021588689575,271.4137025367089,281.5376394909549,10.123936954246005,0.11087408846767306,0.0010633747945751934
189,hHBB_10422764_Ribotree_LinearDesign_degscoreall_1_hHBB,PSU,24.0,19,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-13-41_Sample11.csv,[ 23.29037651 864.13663602],764.1366360199745,964.1366360199745,87.82395355884555,215.4609988988043,212.3231857503568,-3.137813148447492,-0.03572844333801293,-0.00034137568486426945
190,hHBB_10422784_Ribotree_LinearDesign_degscore_1_hHBB,PSU,0.0,20,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-50-00_Sample2.csv,[ 23.62262713 867.09018588],767.0901858841688,967.0901858841688,102.7856220230229,309.52646581565176,2718.4521175478485,2408.925651732197,23.436406807876523,0.20046249687683168
191,hHBB_10422784_Ribotree_LinearDesign_degscore_1_hHBB,PSU,0.5,20,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-50-00_Sample3.csv,[ 23.62262713 867.09018588],767.0901858841688,967.0901858841688,101.53950953129598,506.8807592014024,3280.2323449979094,2773.351585796507,27.313029170598064,0.24004689003379212
192,hHBB_10422784_Ribotree_LinearDesign_degscore_1_hHBB,PSU,1.0,20,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-50-00_Sample4.csv,[ 23.62262713 867.09018588],767.0901858841688,967.0901858841688,104.78365163862674,444.9074608264932,2630.312329672245,2185.404868845752,20.85635339740478,0.17940183248089978
193,hHBB_10422784_Ribotree_LinearDesign_degscore_1_hHBB,PSU,2.0,20,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-50-00_Sample6.csv,[ 23.62262713 867.09018588],767.0901858841688,967.0901858841688,104.0982443295344,537.3111389361263,1750.1868498486317,1212.8757109125054,11.65126000658584,0.101675163087536
194,hHBB_10422784_Ribotree_LinearDesign_degscore_1_hHBB,PSU,3.0,20,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-50-00_Sample7.csv,[ 23.62262713 867.09018588],767.0901858841688,967.0901858841688,89.70877754249796,1081.5297817675494,3203.345299422419,2121.81551765487,23.652262083826713,0.2394520299134384
195,hHBB_10422784_Ribotree_LinearDesign_degscore_1_hHBB,PSU,4.0,20,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-50-00_Sample8.csv,[ 23.62262713 867.09018588],767.0901858841688,967.0901858841688,90.87662790562133,599.2087765298961,1529.0609572944418,929.8521807645457,10.232027774294517,0.10173526843129108
196,hHBB_10422784_Ribotree_LinearDesign_degscore_1_hHBB,PSU,5.0,20,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-50-00_Sample9.csv,[ 23.62262713 867.09018588],767.0901858841688,967.0901858841688,86.19549225700565,628.962480407496,1305.1373345641155,676.1748541566195,7.844666077670233,0.08206355876673145
197,hHBB_10422784_Ribotree_LinearDesign_degscore_1_hHBB,PSU,18.0,20,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-50-00_Sample10.csv,[ 23.62262713 867.09018588],767.0901858841688,967.0901858841688,87.60512230779085,231.00948001895807,244.5109218270057,13.501441808047616,0.1541170362231994,0.0016017884817482622
198,hHBB_10422784_Ribotree_LinearDesign_degscore_1_hHBB,PSU,24.0,20,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_08-50-00_Sample11.csv,[ 23.62262713 867.09018588],767.0901858841688,967.0901858841688,87.5340243447801,218.02423913377734,205.39086169796013,-12.63337743581721,-0.14432533555245566,-0.001466173749406081
199,hHBB_10422804_Ribotree_LinearDesign_sup_1_hHBB,PSU,0.0,21,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-00-11_Sample2.csv,[ 23.47300349 830.0332    ],730.0331999975779,930.0331999975779,120.95940428715025,211.86878498848154,1635.6009543930556,1423.732169404574,11.770330531925577,0.08240305231339201
200,hHBB_10422804_Ribotree_LinearDesign_sup_1_hHBB,PSU,0.5,21,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-00-11_Sample3.csv,[ 23.47300349 830.0332    ],730.0331999975779,930.0331999975779,119.30132504653153,185.46462946176132,1732.7753728059483,1547.310743344187,12.969769973138888,0.09178875367744956
201,hHBB_10422804_Ribotree_LinearDesign_sup_1_hHBB,PSU,1.0,21,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-00-11_Sample4.csv,[ 23.47300349 830.0332    ],730.0331999975779,930.0331999975779,120.11028469734805,191.6032116618646,1527.836000239774,1336.2327885779093,11.125048882740783,0.08000223358510664
202,hHBB_10422804_Ribotree_LinearDesign_sup_1_hHBB,PSU,1.5,21,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-00-11_Sample5.csv,[ 23.47300349 830.0332    ],730.0331999975779,930.0331999975779,124.95663348106764,179.43602240545752,1422.7104250304371,1243.2744026249795,9.94964707346529,0.06740408698650249
203,hHBB_10422804_Ribotree_LinearDesign_sup_1_hHBB,PSU,2.0,21,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-00-11_Sample6.csv,[ 23.47300349 830.0332    ],730.0331999975779,930.0331999975779,127.01568054543011,247.83998210128937,1625.5148888197155,1377.674906718426,10.846494706814317,0.07391764489516738
204,hHBB_10422804_Ribotree_LinearDesign_sup_1_hHBB,PSU,3.0,21,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-00-11_Sample7.csv,[ 23.47300349 830.0332    ],730.0331999975779,930.0331999975779,129.0929642608447,280.00109861119535,1244.6271894931763,964.6260908819809,7.472336671523488,0.04851974230870599
205,hHBB_10422804_Ribotree_LinearDesign_sup_1_hHBB,PSU,4.0,21,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-00-11_Sample8.csv,[ 23.47300349 830.0332    ],730.0331999975779,930.0331999975779,129.15842559479373,340.67355611173167,1061.7133147484171,721.0397586366855,5.582599472827192,0.03689163155923326
206,hHBB_10422804_Ribotree_LinearDesign_sup_1_hHBB,PSU,5.0,21,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-00-11_Sample9.csv,[ 23.47300349 830.0332    ],730.0331999975779,930.0331999975779,133.54912255239546,389.9464591136129,1037.1428317763284,647.1963726627155,4.84612972585275,0.031135318305338455
207,hHBB_10422804_Ribotree_LinearDesign_sup_1_hHBB,PSU,18.0,21,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-00-11_Sample10.csv,[ 23.47300349 830.0332    ],730.0331999975779,930.0331999975779,129.47320277578137,115.91121726669992,138.18735195393612,22.276134687236194,0.172052086529546,0.0011259399702649513
208,hHBB_10422804_Ribotree_LinearDesign_sup_1_hHBB,PSU,24.0,21,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-00-11_Sample11.csv,[ 23.47300349 830.0332    ],730.0331999975779,930.0331999975779,123.37525347858313,50.04977343133239,52.61506591322602,2.5652924818936285,0.020792601510958117,0.00015127639418779622
209,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,0.0,22,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample2.csv,[ 23.82753413 919.78530327],819.7853032668525,1019.7853032668525,60.07451378472383,414.1095490203678,2707.333406913058,2293.22385789269,38.17299073131787,0.6073423770071988
210,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,0.5,22,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample3.csv,[ 23.82753413 919.78530327],819.7853032668525,1019.7853032668525,59.00525749313817,378.24125616406354,1646.7754931773702,1268.5342370133067,21.498664541220364,0.36168539394760085
211,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,1.0,22,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample4.csv,[ 23.82753413 919.78530327],819.7853032668525,1019.7853032668525,61.15209394265063,434.6755724091164,1746.2283751507082,1311.5528027415917,21.44738991229942,0.3277662413934296
212,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,1.5,22,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample5.csv,[ 23.82753413 919.78530327],819.7853032668525,1019.7853032668525,59.8061568535844,409.32994434362183,1355.7150005602934,946.3850562166716,15.82420784090144,0.2592558313821905
213,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,2.0,22,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample6.csv,[ 23.82753413 919.78530327],819.7853032668525,1019.7853032668525,61.133699992400715,412.6295533860121,1157.1123515952056,744.4827982091936,12.177944379315129,0.1916860116897029
214,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,3.0,22,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample7.csv,[ 23.82753413 919.78530327],819.7853032668525,1019.7853032668525,57.42244251209668,645.5160200142553,1598.1603536455157,952.6443336312603,16.59010470393305,0.2773741747349627
215,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,4.0,22,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample8.csv,[ 23.82753413 919.78530327],819.7853032668525,1019.7853032668525,56.625115731405046,911.2707283004577,1852.962439936964,941.6917116365064,16.630283213959625,0.27598308872861943
216,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,5.0,22,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample9.csv,[ 23.82753413 919.78530327],819.7853032668525,1019.7853032668525,54.60298302524468,653.951504978183,1166.5603571801996,512.6088522020166,9.38792761496238,0.1584950363053216
217,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,18.0,22,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample10.csv,[ 23.82753413 919.78530327],819.7853032668525,1019.7853032668525,55.65912046748594,227.87070228361281,229.3692924070043,1.4985901233914944,0.026924430548034207,0.0004386994419441476
218,hHBB_10422827_Ribotree_Random_sup_1_hHBB,PSU,24.0,22,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-26-01_Sample11.csv,[ 23.82753413 919.78530327],819.7853032668525,1019.7853032668525,54.629481495983306,143.45544605134137,143.99753055524124,0.5420845038998721,0.00992292969025762,0.00016899342679508683
219,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,0.0,23,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample2.csv,[ 23.62186383 826.64959691],726.6495969096487,926.6495969096487,114.37314970394755,305.4548968460245,1730.7393810982126,1425.2844842521881,12.461705286087744,0.09771016009002663
220,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,0.5,23,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample3.csv,[ 23.62186383 826.64959691],726.6495969096487,926.6495969096487,113.8060088291854,383.05946268303967,1962.5009894251823,1579.4415267421427,13.878366731169445,0.1119238803316167
221,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,1.0,23,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample4.csv,[ 23.62186383 826.64959691],726.6495969096487,926.6495969096487,113.9083054176204,369.42583128115314,1430.807365147688,1061.381533866535,9.31785904438844,0.07522486393542288
222,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,1.5,23,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample5.csv,[ 23.62186383 826.64959691],726.6495969096487,926.6495969096487,117.63369944730603,555.5619966812889,2138.1407658778676,1582.5787691965788,13.453447240307991,0.10449480781520129
223,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,2.0,23,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample6.csv,[ 23.62186383 826.64959691],726.6495969096487,926.6495969096487,121.28889782632918,540.1461529802764,1671.8231932951871,1131.6770403149108,9.330425625066965,0.06971200203039625
224,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,3.0,23,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample7.csv,[ 23.62186383 826.64959691],726.6495969096487,926.6495969096487,119.56831287360971,352.0160488964279,732.2874401625731,380.27139126614526,3.1803692979101665,0.02359289066644265
225,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,4.0,23,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample8.csv,[ 23.62186383 826.64959691],726.6495969096487,926.6495969096487,117.9103472157106,335.9056950304162,641.4909831316155,305.5852881011993,2.591674906546985,0.020399373865378677
226,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,5.0,23,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample9.csv,[ 23.62186383 826.64959691],726.6495969096487,926.6495969096487,119.174774108258,383.1465939440257,702.7206950756492,319.57410113162354,2.6815582703880216,0.02061365308539116
227,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,18.0,23,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample10.csv,[ 23.62186383 826.64959691],726.6495969096487,926.6495969096487,119.42606111405193,95.01104433766974,90.64241419733379,-4.368630140335952,-0.0365802078673926,-0.0002747985732428578
228,hHBB_10422746_Ribotree_BT_winner_random_degscore_2_hHBB,PSU,24.0,23,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-39-16_Sample11.csv,[ 23.62186383 826.64959691],726.6495969096487,926.6495969096487,118.49435900677557,51.21114564441791,41.955099554170964,-9.256046090246947,-0.07811381206524508,-0.0006077420522652803
229,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,0.0,24,2,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample2.csv,[ 23.6014075  859.13255274],759.1325527413005,959.1325527413005,87.54673471953214,171.523302170287,1735.6982336961646,1564.1749315258776,17.866742106795012,0.195306406167547
230,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,0.5,24,3,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample3.csv,[ 23.6014075  859.13255274],759.1325527413005,959.1325527413005,89.4669869737212,288.99729984627766,2046.410588837434,1757.4132889911564,19.643148254309207,0.2041138611073011
231,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,1.0,24,4,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample4.csv,[ 23.6014075  859.13255274],759.1325527413005,959.1325527413005,89.97060887756386,301.9051628046428,1761.4430640741848,1459.537901269542,16.222385504312285,0.16894433089040556
232,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,1.5,24,5,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample5.csv,[ 23.6014075  859.13255274],759.1325527413005,959.1325527413005,89.16198385372641,344.5221238418601,1519.29454560764,1174.7724217657799,13.175709769906401,0.13458616312367733
233,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,2.0,24,6,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample6.csv,[ 23.6014075  859.13255274],759.1325527413005,959.1325527413005,94.55387236207294,323.1022525665695,1250.2449291563971,927.1426765898276,9.805443747872554,0.09655123675178819
234,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,3.0,24,7,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample7.csv,[ 23.6014075  859.13255274],759.1325527413005,959.1325527413005,86.42337289838362,532.5889935031664,1875.7611684558478,1343.1721749526814,15.541769892873539,0.16643167579567647
235,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,4.0,24,8,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample8.csv,[ 23.6014075  859.13255274],759.1325527413005,959.1325527413005,82.59761530059606,903.0528209032425,2748.8684774067674,1845.815656503525,22.347081689780996,0.2427451086980138
236,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,5.0,24,9,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample9.csv,[ 23.6014075  859.13255274],759.1325527413005,959.1325527413005,80.69743042275852,355.71361028916135,911.8743840070226,556.1607737178613,6.891926679749783,0.07669256736637069
237,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,18.0,24,10,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample10.csv,[ 23.6014075  859.13255274],759.1325527413005,959.1325527413005,78.760191276632,303.45927807334976,368.9843187863698,65.52504071302002,0.8319563430575514,0.01109083746811942
238,hHBB_10422776_RiboTree_Nullrecurrent_winner_LinearDesign_degscoreall_7_hHBB,PSU,24.0,24,11,,,,,,nts-Eukaryote Total RNA Nano_2020-12-11_09-53-14_Sample11.csv,[ 23.6014075  859.13255274],759.1325527413005,959.1325527413005,79.07499095013237,218.2816226119058,242.2193317726624,23.93770916075661,0.30272161745617676,0.003647761969081767
