Time,Value,Timepoint
66.6,0.3218994,2
66.65,0.3218994,2
66.7,0.3218994,2
66.75,0.3218994,2
66.8,0.3218994,2
66.85,0.3218994,2
66.9,0.3218994,2
66.95,0.3218994,2
67,0.3218994,2
67.05,0.3218994,2
67.1,0.3218994,2
67.15,0.3218994,2
67.2,0.3218994,2
67.25,0.3218994,2
67.3,0.3218994,2
67.35,0.3218994,2
67.4,0.3218994,2
67.45,0.3218994,2
67.5,0.3218994,2
67.55,0.3218994,2
67.6,0.3218994,2
67.65,0.3218994,2
67.7,0.3218994,2
67.75,0.3218994,2
67.8,0.3218994,2
67.85,0.3218994,2
67.9,0.3218994,2
67.95,0.3218994,2
68,0.3218994,2
68.05,0.3218994,2
68.1,0.3218994,2
68.15,0.3218994,2
68.2,0.3218994,2
68.25,0.3218994,2
68.3,0.3218994,2
68.35,0.3218994,2
68.4,0.3218994,2
68.45,0.3218994,2
68.5,0.3218994,2
68.55,0.3218994,2
68.6,0.3218994,2
68.65,0.3218994,2
68.7,0.3218994,2
68.75,0.3218994,2
68.8,0.3218994,2
68.85,0.3218994,2
68.9,0.3218994,2
68.95,0.3218994,2
69,0.3218994,2
69.05,0.3218994,2
69.1,0.3218994,2
69.15,0.3218994,2
69.2,0.3218994,2
69.25,0.3218994,2
69.3,0.3218994,2
69.35,0.3218994,2
69.4,0.3218994,2
69.45,0.3218994,2
69.5,0.3218994,2
69.55,0.3218994,2
69.6,0.3218994,2
69.65,0.3218994,2
69.7,0.3218994,2
69.75,0.3218994,2
69.8,0.3218994,2
69.85,0.3218994,2
69.9,0.3218994,2
69.95,0.3218994,2
17,-0.025791,3
17.05,-8.26E-03,3
17.1,-8.66E-03,3
17.15,-3.07E-02,3
17.2,-5.06E-02,3
17.25,-3.71E-02,3
17.3,-9.81E-03,3
17.35,1.48E-02,3
17.4,4.68E-02,3
17.45,3.34E-02,3
17.5,-1.64E-02,3
17.55,-5.38E-02,3
17.6,-6.82E-02,3
17.65,-0.0739383,3
17.7,-7.19E-02,3
17.75,-5.60E-02,3
17.8,-5.17E-02,3
17.85,-5.84E-02,3
17.9,-4.59E-02,3
17.95,-3.67E-02,3
18,-1.40E-02,3
18.05,-3.35E-03,3
18.1,1.90E-02,3
18.15,2.39E-02,3
18.2,3.78E-02,3
18.25,4.82E-02,3
18.3,0.0464806,3
18.35,3.10E-02,3
18.4,1.13E-02,3
18.45,-1.38E-02,3
18.5,-4.11E-02,3
18.55,-1.16E-02,3
18.6,0.103373,3
18.65,0.1634161,3
18.7,0.1496471,3
18.75,9.90E-02,3
18.8,0.0289016,3
18.85,-2.22E-02,3
18.9,-6.23E-02,3
18.95,-1.33E-02,3
19,-3.02E-02,3
19.05,-3.25E-02,3
19.1,-5.12E-02,3
19.15,-0.0597243,3
19.2,-7.89E-02,3
19.25,-9.95E-02,3
19.3,-0.1138017,3
19.35,-0.0892356,3
19.4,-7.68E-02,3
19.45,-0.0622259,3
19.5,-5.33E-02,3
19.55,-3.53E-02,3
19.6,-1.51E-02,3
19.65,7.99E-03,3
19.7,3.00E-02,3
19.75,3.87E-02,3
19.8,3.38E-02,3
19.85,1.90E-02,3
19.9,-4.75E-03,3
19.95,-0.0228399,3
20,-2.52E-02,3
20.05,-7.53E-03,3
20.1,2.14E-02,3
20.15,3.05E-02,3
20.2,6.39E-02,3
20.25,7.61E-02,3
20.3,8.05E-02,3
20.35,4.82E-02,3
20.4,2.85E-02,3
20.45,1.94E-02,3
20.5,7.49E-03,3
20.55,1.09E-02,3
20.6,3.75E-02,3
20.65,5.19E-02,3
20.7,6.77E-02,3
20.75,5.75E-02,3
20.8,3.15E-02,3
20.85,1.16E-03,3
20.9,-1.98E-02,3
20.95,-1.65E-02,3
21,0.0040099,3
21.05,3.04E-02,3
21.1,3.48E-02,3
21.15,1.31E-02,3
21.2,1.08E-02,3
21.25,3.13E-03,3
21.3,-8.51E-03,3
21.35,-2.90E-02,3
21.4,-3.90E-02,3
21.45,-3.28E-02,3
21.5,-3.61E-02,3
21.55,-2.64E-02,3
21.6,-3.37E-02,3
21.65,-2.97E-02,3
21.7,-3.00E-02,3
21.75,-3.32E-02,3
21.8,-2.36E-02,3
21.85,-5.36E-03,3
21.9,1.44E-02,3
21.95,2.11E-02,3
22,1.25E-02,3
22.05,5.27E-03,3
22.1,-1.57E-02,3
22.15,-4.94E-02,3
22.2,0.2292771,3
22.25,1.55793,3
22.3,4.550375,3
22.35,9.114817,3
22.4,14.2292,3
22.45,18.44134,3
22.5,20.53061,3
22.55,19.98727,3
22.6,17.51221,3
22.65,14.18708,3
22.7,10.75403,3
22.75,7.774018,3
22.8,5.371915,3
22.85,3.528483,3
22.9,2.180878,3
22.95,1.255801,3
23,0.6786813,3
23.05,0.3500766,3
23.1,0.1959807,3
23.15,0.1378832,3
23.2,8.60E-02,3
23.25,3.65E-02,3
23.3,3.77E-02,3
23.35,9.45E-02,3
23.4,0.1413213,3
23.45,0.1696848,3
23.5,0.1844456,3
23.55,0.1549357,3
23.6,0.1439563,3
23.65,0.1403483,3
23.7,0.1524534,3
23.75,0.1459778,3
23.8,0.1197027,3
23.85,0.109117,3
23.9,9.56E-02,3
23.95,8.14E-02,3
24,6.79E-02,3
24.05,5.76E-02,3
24.1,6.38E-02,3
24.15,7.38E-02,3
24.2,7.37E-02,3
24.25,6.99E-02,3
24.3,0.2144012,3
24.35,0.4013537,3
24.4,0.4498211,3
24.45,0.4017798,3
24.5,0.2652458,3
24.55,0.1004652,3
24.6,-5.49E-03,3
24.65,2.68E-03,3
24.7,0.1046203,3
24.75,6.82E-02,3
24.8,0.0472515,3
24.85,7.31E-02,3
24.9,0.0718872,3
24.95,8.33E-02,3
25,8.74E-02,3
25.05,8.95E-02,3
25.1,8.82E-02,3
25.15,0.0771392,3
25.2,8.22E-02,3
25.25,9.21E-02,3
25.3,0.1048289,3
25.35,0.1397199,3
25.4,0.1668802,3
25.45,0.1771443,3
25.5,0.1724895,3
25.55,0.1533235,3
25.6,0.1254765,3
25.65,0.095933,3
25.7,0.1092462,3
25.75,0.1340436,3
25.8,0.1564775,3
25.85,0.1927909,3
25.9,0.1787881,3
25.95,0.1903987,3
26,0.2101857,3
26.05,0.225581,3
26.1,0.2481253,3
26.15,0.2231628,3
26.2,0.1806656,3
26.25,0.1442896,3
26.3,0.1609014,3
26.35,0.1948376,3
26.4,0.2269312,3
26.45,0.2719277,3
26.5,0.2936995,3
26.55,0.2928741,3
26.6,0.2914285,3
26.65,0.2966613,3
26.7,0.3012708,3
26.75,0.3099376,3
26.8,0.3317671,3
26.85,0.3514167,3
26.9,0.3497066,3
26.95,0.3581076,3
27,0.3508415,3
27.05,0.3569983,3
27.1,0.3835228,3
27.15,0.3978509,3
27.2,0.4163372,3
27.25,0.4369286,3
27.3,0.4584104,3
27.35,0.4758519,3
27.4,0.482807,3
27.45,0.4773345,3
27.5,0.4757962,3
27.55,0.473996,3
27.6,0.4702957,3
27.65,0.4749259,3
27.7,0.4903122,3
27.75,0.5268874,3
27.8,0.5391653,3
27.85,0.5421961,3
27.9,0.5401154,3
27.95,0.5499897,3
28,0.5720204,3
28.05,0.5886799,3
28.1,0.5834473,3
28.15,0.5926728,3
28.2,0.548315,3
28.25,0.539071,3
28.3,0.5540428,3
28.35,0.5747467,3
28.4,0.5757421,3
28.45,0.5624014,3
28.5,0.5433542,3
28.55,0.537331,3
28.6,0.556147,3
28.65,0.6045998,3
28.7,0.635574,3
28.75,0.6426345,3
28.8,0.6506544,3
28.85,0.705421,3
28.9,0.8532689,3
28.95,1.118443,3
29,1.500152,3
29.05,1.938019,3
29.1,2.405246,3
29.15,2.805262,3
29.2,3.125675,3
29.25,3.298225,3
29.3,3.39244,3
29.35,3.362026,3
29.4,3.23232,3
29.45,3.014085,3
29.5,2.740872,3
29.55,2.416899,3
29.6,2.097393,3
29.65,1.825704,3
29.7,1.585665,3
29.75,1.382125,3
29.8,1.243213,3
29.85,1.146761,3
29.9,1.086738,3
29.95,1.061049,3
30,1.063275,3
30.05,1.051035,3
30.1,1.011256,3
30.15,0.9667495,3
30.2,0.8864214,3
30.25,0.8045161,3
30.3,0.7682576,3
30.35,0.7399892,3
30.4,0.7401914,3
30.45,0.7390788,3
30.5,0.7101436,3
30.55,0.666168,3
30.6,0.6278115,3
30.65,0.6386365,3
30.7,0.6526278,3
30.75,0.6469268,3
30.8,0.6469202,3
30.85,0.6337468,3
30.9,0.6392639,3
30.95,0.6922466,3
31,0.7521872,3
31.05,0.7839082,3
31.1,0.8015606,3
31.15,0.8122208,3
31.2,0.8053024,3
31.25,0.8012958,3
31.3,0.8064634,3
31.35,0.8374609,3
31.4,0.8536327,3
31.45,0.8603984,3
31.5,0.8475838,3
31.55,0.7799068,3
31.6,0.7339694,3
31.65,0.7356231,3
31.7,0.7397998,3
31.75,0.7519512,3
31.8,0.7550294,3
31.85,0.7964357,3
31.9,0.836349,3
31.95,0.844416,3
32,0.8421402,3
32.05,0.8385285,3
32.1,0.8633327,3
32.15,0.9281411,3
32.2,1.020264,3
32.25,1.093825,3
32.3,1.082803,3
32.35,1.16964,3
32.4,1.31083,3
32.45,1.359941,3
32.5,1.29101,3
32.55,1.347335,3
32.6,1.487389,3
32.65,1.539719,3
32.7,1.470167,3
32.75,1.541614,3
32.8,1.465569,3
32.85,1.338562,3
32.9,1.277737,3
32.95,1.290992,3
33,1.293591,3
33.05,1.241682,3
33.1,1.205451,3
33.15,1.212454,3
33.2,1.344941,3
33.25,1.497885,3
33.3,1.504439,3
33.35,1.413522,3
33.4,1.22573,3
33.45,1.011737,3
33.5,0.8746845,3
33.55,0.8977825,3
33.6,0.9681685,3
33.65,0.9224743,3
33.7,0.8972667,3
33.75,0.8747826,3
33.8,0.8771259,3
33.85,0.895144,3
33.9,0.8891013,3
33.95,0.8728227,3
34,0.9275394,3
34.05,1.010323,3
34.1,1.031243,3
34.15,1.035305,3
34.2,1.01746,3
34.25,0.9454911,3
34.3,0.8721806,3
34.35,0.8603782,3
34.4,0.8707392,3
34.45,0.8609158,3
34.5,0.8528684,3
34.55,0.8752987,3
34.6,0.8899177,3
34.65,0.8957382,3
34.7,0.9306051,3
34.75,0.9560995,3
34.8,0.9885561,3
34.85,0.9879287,3
34.9,0.9909322,3
34.95,1.008935,3
35,0.9944761,3
35.05,1.001996,3
35.1,0.9962512,3
35.15,1.000359,3
35.2,0.9959526,3
35.25,1.04352,3
35.3,1.149148,3
35.35,1.191202,3
35.4,1.173686,3
35.45,1.12769,3
35.5,1.075439,3
35.55,1.061747,3
35.6,1.097296,3
35.65,1.167957,3
35.7,1.193802,3
35.75,1.176437,3
35.8,1.145496,3
35.85,1.098166,3
35.9,1.097283,3
35.95,1.115597,3
36,1.075432,3
36.05,1.210763,3
36.1,1.483086,3
36.15,1.779356,3
36.2,1.961406,3
36.25,1.86656,3
36.3,1.610141,3
36.35,1.285428,3
36.4,1.062037,3
36.45,1.026871,3
36.5,1.07078,3
36.55,1.121664,3
36.6,1.130827,3
36.65,1.156055,3
36.7,1.232026,3
36.75,1.283721,3
36.8,1.310621,3
36.85,1.336409,3
36.9,1.356306,3
36.95,1.36118,3
37,1.385791,3
37.05,1.435415,3
37.1,1.494027,3
37.15,1.560324,3
37.2,1.739671,3
37.25,2.027623,3
37.3,2.289707,3
37.35,2.51533,3
37.4,2.691611,3
37.45,2.821564,3
37.5,2.918964,3
37.55,2.994125,3
37.6,3.065716,3
37.65,3.065122,3
37.7,2.923757,3
37.75,2.723661,3
37.8,2.520759,3
37.85,2.312949,3
37.9,2.119009,3
37.95,1.945952,3
38,1.774802,3
38.05,1.623777,3
38.1,1.519453,3
38.15,1.468931,3
38.2,1.405386,3
38.25,1.295265,3
38.3,1.170951,3
38.35,1.017352,3
38.4,0.9364552,3
38.45,0.9373253,3
38.5,0.9112039,3
38.55,0.8701078,3
38.6,0.8268282,3
38.65,0.7807614,3
38.7,0.7299461,3
38.75,0.6933324,3
38.8,0.6586487,3
38.85,0.5937113,3
38.9,0.5264959,3
38.95,0.5061435,3
39,0.5196559,3
39.05,0.5190296,3
39.1,0.5245037,3
39.15,0.5109634,3
39.2,0.471167,3
39.25,0.4322471,3
39.3,0.4080881,3
39.35,0.3901397,3
39.4,0.3694704,3
39.45,0.3641347,3
39.5,0.3342682,3
39.55,0.363588,3
39.6,0.6310931,3
39.65,0.8990694,3
39.7,0.9472582,3
39.75,0.8338001,3
39.8,0.6158746,3
39.85,0.3901865,3
39.9,0.2702088,3
39.95,0.3309521,3
40,0.4223799,3
40.05,0.4010848,3
40.1,0.3473036,3
40.15,0.3032201,3
40.2,0.2558713,3
40.25,0.3236709,3
40.3,0.3794481,3
40.35,0.414079,3
40.4,0.4149861,3
40.45,0.3870171,3
40.5,0.3825493,3
40.55,0.442072,3
40.6,0.5283582,3
40.65,0.6018147,3
40.7,0.5681581,3
40.75,0.5204468,3
40.8,0.4393992,3
40.85,0.3393368,3
40.9,0.254417,3
40.95,0.2039894,3
41,0.1643672,3
41.05,0.1516073,3
41.1,0.1543162,3
41.15,0.1444677,3
41.2,0.1253956,3
41.25,0.1203461,3
41.3,0.1496569,3
41.35,0.192244,3
41.4,0.2320046,3
41.45,0.2598424,3
41.5,0.2362812,3
41.55,0.2051014,3
41.6,0.2007267,3
41.65,0.2087641,3
41.7,0.2159681,3
41.75,0.2342424,3
41.8,0.2147717,3
41.85,0.1962485,3
41.9,0.1808689,3
41.95,0.1830832,3
42,0.1709319,3
42.05,0.1612046,3
42.1,0.1646186,3
42.15,0.1638994,3
42.2,0.1343804,3
42.25,0.1618742,3
42.3,0.2385273,3
42.35,0.2624959,3
42.4,0.246221,3
42.45,0.2204291,3
42.5,0.1645978,3
42.55,0.126134,3
42.6,9.00E-02,3
42.65,0.1400243,3
42.7,0.1817847,3
42.75,0.198185,3
42.8,0.2025685,3
42.85,0.2162488,3
42.9,0.1879942,3
42.95,0.1707778,3
43,0.1804673,3
43.05,0.2287715,3
43.1,0.2294769,3
43.15,0.2009432,3
43.2,0.1827995,3
43.25,0.1560915,3
43.3,0.1289037,3
43.35,0.1194532,3
43.4,0.110526,3
43.45,0.1076896,3
43.5,0.1225522,3
43.55,0.1223256,3
43.6,0.1327234,3
43.65,0.1617714,3
43.7,0.1729469,3
43.75,0.1758833,3
43.8,0.1364925,3
43.85,0.1156514,3
43.9,8.91E-02,3
43.95,0.1411688,3
44,0.2254376,3
44.05,0.280478,3
44.1,0.2675114,3
44.15,0.1905723,3
44.2,0.117856,3
44.25,8.63E-02,3
44.3,8.18E-02,3
44.35,8.45E-02,3
44.4,0.0820598,3
44.45,6.89E-02,3
44.5,4.50E-02,3
44.55,4.61E-02,3
44.6,7.17E-02,3
44.65,8.02E-02,3
44.7,7.23E-02,3
44.75,7.14E-02,3
44.8,5.19E-02,3
44.85,8.26E-02,3
44.9,0.1915645,3
44.95,0.2666231,3
45,0.3733253,3
45.05,0.3497973,3
45.1,0.2602589,3
45.15,0.166976,3
45.2,9.40E-02,3
45.25,0.1003447,3
45.3,0.1223474,3
45.35,0.1355816,3
45.4,0.1293098,3
45.45,8.69E-02,3
45.5,5.98E-02,3
45.55,4.67E-02,3
45.6,0.1527897,3
45.65,0.4567283,3
45.7,0.8020732,3
45.75,0.9832737,3
45.8,0.9209052,3
45.85,0.6520554,3
45.9,0.3229256,3
45.95,6.32E-02,3
46,4.93E-04,3
46.05,5.75E-02,3
46.1,0.1044159,3
46.15,0.1183668,3
46.2,9.53E-02,3
46.25,8.42E-02,3
46.3,0.0326609,3
46.35,-2.10E-02,3
46.4,0.1750209,3
46.45,0.309219,3
46.5,0.4592882,3
46.55,0.5161161,3
46.6,0.439778,3
46.65,0.2763228,3
46.7,0.1352567,3
46.75,0.1084821,3
46.8,7.96E-02,3
46.85,8.88E-02,3
46.9,0.1042487,3
46.95,7.19E-02,3
47,4.06E-02,3
47.05,4.77E-02,3
47.1,4.14E-02,3
47.15,3.84E-02,3
47.2,3.87E-02,3
47.25,5.20E-02,3
47.3,5.54E-02,3
47.35,7.89E-02,3
47.4,9.71E-02,3
47.45,9.61E-02,3
47.5,8.99E-02,3
47.55,7.74E-02,3
47.6,5.88E-02,3
47.65,4.39E-02,3
47.7,3.17E-02,3
47.75,2.34E-02,3
47.8,0.0209251,3
47.85,3.89E-02,3
47.9,7.50E-02,3
47.95,0.1050685,3
48,0.1245019,3
48.05,0.1355463,3
48.1,0.1338612,3
48.15,0.1371277,3
48.2,0.1230263,3
48.25,0.1097362,3
48.3,2.84E-02,3
48.35,0.2001579,3
48.4,0.3922237,3
48.45,0.4421098,3
48.5,0.3889205,3
48.55,0.2715714,3
48.6,0.1073901,3
48.65,-1.71E-03,3
48.7,5.66E-03,3
48.75,6.97E-02,3
48.8,4.02E-02,3
48.85,3.22E-02,3
48.9,3.86E-02,3
48.95,4.12E-02,3
49,4.87E-02,3
49.05,6.83E-02,3
49.1,7.36E-02,3
49.15,7.68E-02,3
49.2,0.1035636,3
49.25,0.1065977,3
49.3,9.36E-02,3
49.35,7.03E-02,3
49.4,6.09E-02,3
49.45,4.95E-02,3
49.5,3.98E-02,3
49.55,5.83E-02,3
49.6,6.79E-02,3
49.65,4.70E-02,3
49.7,4.04E-02,3
49.75,4.27E-02,3
49.8,4.63E-02,3
49.85,3.73E-02,3
49.9,3.84E-02,3
49.95,3.60E-02,3
50,0.1393603,3
50.05,0.3100049,3
50.1,0.5202318,3
50.15,0.7585074,3
50.2,0.8324232,3
50.25,0.7298946,3
50.3,0.506235,3
50.35,0.2757553,3
50.4,0.1302765,3
50.45,4.29E-03,3
50.5,7.36E-02,3
50.55,8.27E-02,3
50.6,0.2084009,3
50.65,0.3876446,3
50.7,0.5631996,3
50.75,0.6426039,3
50.8,0.6294812,3
50.85,0.5111027,3
50.9,0.3449467,3
50.95,0.2132324,3
51,0.1536363,3
51.05,0.1346269,3
51.1,0.1166901,3
51.15,0.1707963,3
51.2,0.3265165,3
51.25,0.415843,3
51.3,0.4219517,3
51.35,0.3719478,3
51.4,0.2631658,3
51.45,0.1238099,3
51.5,2.34E-02,3
51.55,2.38E-02,3
51.6,2.20E-02,3
51.65,3.01E-02,3
51.7,0.0869875,3
51.75,0.1119728,3
51.8,0.1143855,3
51.85,9.53E-02,3
51.9,6.23E-02,3
51.95,5.39E-02,3
52,6.32E-02,3
52.05,8.09E-02,3
52.1,8.10E-02,3
52.15,6.76E-02,3
52.2,6.48E-02,3
52.25,5.00E-02,3
52.3,0.0493976,3
52.35,6.79E-02,3
52.4,9.74E-02,3
52.45,0.105309,3
52.5,9.63E-02,3
52.55,9.82E-02,3
52.6,8.09E-02,3
52.65,2.15E-02,3
52.7,0.1981102,3
52.75,0.3501588,3
52.8,0.3800944,3
52.85,0.3038593,3
52.9,0.2139225,3
52.95,7.80E-02,3
53,-1.71E-02,3
53.05,-3.24E-02,3
53.1,0.1736055,3
53.15,0.1831998,3
53.2,0.1663598,3
53.25,0.1426479,3
53.3,0.2290377,3
53.35,0.3643327,3
53.4,0.4524243,3
53.45,0.4636595,3
53.5,0.3375657,3
53.55,0.1265451,3
53.6,-8.68E-03,3
53.65,-1.41E-03,3
53.7,5.21E-02,3
53.75,6.05E-02,3
53.8,5.61E-02,3
53.85,3.71E-02,3
53.9,4.02E-02,3
53.95,4.46E-02,3
54,3.76E-02,3
54.05,1.35E-02,3
54.1,1.42E-02,3
54.15,1.81E-02,3
54.2,1.93E-02,3
54.25,8.65E-03,3
54.3,-5.36E-03,3
54.35,-1.20E-03,3
54.4,2.08E-03,3
54.45,2.61E-02,3
54.5,0.0816423,3
54.55,0.1070332,3
54.6,9.46E-02,3
54.65,7.45E-02,3
54.7,0.067908,3
54.75,4.39E-02,3
54.8,2.04E-02,3
54.85,3.69E-02,3
54.9,0.0523407,3
54.95,5.14E-02,3
55,4.13E-02,3
55.05,0.0649225,3
55.1,5.09E-02,3
55.15,5.93E-02,3
55.2,8.19E-02,3
55.25,0.0905403,3
55.3,6.98E-02,3
55.35,5.03E-02,3
55.4,0.1195217,3
55.45,0.157542,3
55.5,0.1514947,3
55.55,0.1286661,3
55.6,8.27E-02,3
55.65,3.43E-02,3
55.7,2.27E-04,3
55.75,1.34E-02,3
55.8,2.93E-02,3
55.85,2.65E-02,3
55.9,0.0387871,3
55.95,5.83E-02,3
56,4.95E-02,3
56.05,-6.00E-03,3
56.1,0.1214338,3
56.15,0.2870308,3
56.2,0.3699795,3
56.25,0.3724098,3
56.3,0.2897538,3
56.35,0.1724836,3
56.4,0.0693693,3
56.45,0.114117,3
56.5,0.2113159,3
56.55,0.2502136,3
56.6,0.3300113,3
56.65,0.4165373,3
56.7,0.4815682,3
56.75,0.5219487,3
56.8,0.6066312,3
56.85,0.6676535,3
56.9,0.6318038,3
56.95,0.5246419,3
57,0.3714173,3
57.05,0.2075099,3
57.1,8.87E-02,3
57.15,7.45E-02,3
57.2,0.1254968,3
57.25,0.13202,3
57.3,0.1445593,3
57.35,0.1283496,3
57.4,0.0976143,3
57.45,7.73E-03,3
57.5,6.88E-02,3
57.55,0.2894274,3
57.6,0.3995511,3
57.65,0.4112794,3
57.7,0.3460189,3
57.75,0.2066286,3
57.8,5.43E-02,3
57.85,-1.75E-02,3
57.9,-5.76E-04,3
57.95,-1.55E-02,3
58,-3.59E-02,3
58.05,-1.57E-02,3
58.1,1.63E-02,3
58.15,0.1163799,3
58.2,0.2460877,3
58.25,0.3241252,3
58.3,0.3259448,3
58.35,0.2632227,3
58.4,0.1692852,3
58.45,0.106871,3
58.5,7.54E-02,3
58.55,9.58E-02,3
58.6,8.23E-02,3
58.65,7.17E-02,3
58.7,8.45E-02,3
58.75,0.1216796,3
58.8,0.169912,3
58.85,0.2110889,3
58.9,0.2316047,3
58.95,0.2395627,3
59,0.2219067,3
59.05,0.1904039,3
59.1,0.1508534,3
59.15,0.1242179,3
59.2,0.1109517,3
59.25,0.1100105,3
59.3,0.1074313,3
59.35,9.42E-02,3
59.4,0.0766467,3
59.45,0.0588261,3
59.5,7.17E-02,3
59.55,0.1003302,3
59.6,0.1061503,3
59.65,9.29E-02,3
59.7,0.0524458,3
59.75,1.74E-02,3
59.8,-1.29E-02,3
59.85,-4.01E-03,3
59.9,2.57E-02,3
59.95,3.04E-02,3
60,2.85E-02,3
60.05,0.0185825,3
60.1,0.1097686,3
60.15,0.3707131,3
60.2,0.541378,3
60.25,0.5255258,3
60.3,0.4837858,3
60.35,0.4186346,3
60.4,0.2740124,3
60.45,0.1645304,3
60.5,0.177453,3
60.55,0.1209793,3
60.6,2.84E-02,3
60.65,2.04E-02,3
60.7,0.1007735,3
60.75,6.69E-02,3
60.8,6.13E-02,3
60.85,8.04E-02,3
60.9,7.29E-02,3
60.95,4.59E-02,3
61,9.27E-02,3
61.05,0.2465951,3
61.1,0.3224404,3
61.15,0.3448843,3
61.2,0.335538,3
61.25,0.2554346,3
61.3,0.1578758,3
61.35,0.1169359,3
61.4,0.1208943,3
61.45,8.68E-02,3
61.5,5.39E-02,3
61.55,7.92E-02,3
61.6,0.0568359,3
61.65,3.00E-02,3
61.7,2.01E-02,3
61.75,4.05E-02,3
61.8,5.61E-02,3
61.85,6.87E-02,3
61.9,8.62E-02,3
61.95,5.65E-02,3
62,1.59E-02,3
62.05,1.69E-02,3
62.1,2.81E-02,3
62.15,5.57E-02,3
62.2,5.62E-02,3
62.25,5.75E-02,3
62.3,3.13E-02,3
62.35,-1.04E-02,3
62.4,-2.82E-02,3
62.45,-1.78E-02,3
62.5,1.79E-02,3
62.55,4.49E-02,3
62.6,0.1181992,3
62.65,0.1786236,3
62.7,0.1712668,3
62.75,0.1393611,3
62.8,0.1006284,3
62.85,5.58E-02,3
62.9,2.19E-02,3
62.95,2.45E-02,3
63,4.23E-02,3
63.05,2.53E-02,3
63.1,0.010468,3
63.15,0.0123504,3
63.2,2.42E-03,3
63.25,1.48E-02,3
63.3,5.71E-02,3
63.35,6.49E-02,3
63.4,7.05E-02,3
63.45,6.70E-02,3
63.5,4.52E-02,3
63.55,3.45E-02,3
63.6,3.14E-02,3
63.65,3.11E-02,3
63.7,3.61E-02,3
63.75,5.31E-02,3
63.8,4.88E-02,3
63.85,5.00E-02,3
63.9,3.93E-02,3
63.95,1.35E-02,3
64,-3.37E-03,3
64.05,7.13E-03,3
64.1,3.32E-02,3
64.15,4.02E-02,3
64.2,3.82E-02,3
64.25,6.70E-02,3
64.3,0.0496822,3
64.35,4.75E-02,3
64.4,5.84E-02,3
64.45,6.09E-02,3
64.5,4.73E-02,3
64.55,4.03E-02,3
64.6,3.55E-02,3
64.65,2.90E-02,3
64.7,-2.04E-02,3
64.75,3.48E-02,3
64.8,0.1778877,3
64.85,0.2537233,3
64.9,0.2689953,3
64.95,0.2181574,3
65,0.125865,3
65.05,0.0339914,3
65.1,-0.010067,3
65.15,6.13E-02,3
65.2,0.1194956,3
65.25,0.1634445,3
65.3,0.1642448,3
65.35,0.1242402,3
65.4,5.91E-02,3
65.45,8.56E-04,3
65.5,5.64E-02,3
65.55,0.1884714,3
65.6,0.2564559,3
65.65,0.214555,3
65.7,0.1435215,3
65.75,6.69E-02,3
65.8,1.94E-02,3
65.85,3.37E-02,3
65.9,7.67E-02,3
65.95,0.0871518,3
66,7.49E-02,3
66.05,4.10E-02,3
66.1,4.26E-02,3
66.15,0.1169525,3
66.2,0.1814091,3
66.25,0.1985382,3
66.3,0.2717375,3
66.35,0.3375403,3
66.4,0.3178502,3
66.45,0.2087026,3
66.5,0.2070412,3
66.55,0.5715706,3
66.6,0.9649182,3
66.65,1.24697,3
66.7,1.279933,3
66.75,0.9756579,3
66.8,0.5082275,3
66.85,0.1473303,3
66.9,0.0805389,3
66.95,0.1813126,3
67,0.1813126,3
67.05,0.1813126,3
67.1,0.1813126,3
67.15,0.1813126,3
67.2,0.1813126,3
67.25,0.1813126,3
67.3,0.1813126,3
67.35,0.1813126,3
67.4,0.1813126,3
67.45,0.1813126,3
67.5,0.1813126,3
67.55,0.1813126,3
67.6,0.1813126,3
67.65,0.1813126,3
67.7,0.1813126,3
67.75,0.1813126,3
67.8,0.1813126,3
67.85,0.1813126,3
67.9,0.1813126,3
67.95,0.1813126,3
68,0.1813126,3
68.05,0.1813126,3
68.1,0.1813126,3
68.15,0.1813126,3
68.2,0.1813126,3
68.25,0.1813126,3
68.3,0.1813126,3
68.35,0.1813126,3
68.4,0.1813126,3
68.45,0.1813126,3
68.5,0.1813126,3
68.55,0.1813126,3
68.6,0.1813126,3
68.65,0.1813126,3
68.7,0.1813126,3
68.75,0.1813126,3
68.8,0.1813126,3
68.85,0.1813126,3
68.9,0.1813126,3
68.95,0.1813126,3
69,0.1813126,3
69.05,0.1813126,3
69.1,0.1813126,3
69.15,0.1813126,3
69.2,0.1813126,3
69.25,0.1813126,3
69.3,0.1813126,3
69.35,0.1813126,3
69.4,0.1813126,3
69.45,0.1813126,3
69.5,0.1813126,3
69.55,0.1813126,3
69.6,0.1813126,3
69.65,0.1813126,3
69.7,0.1813126,3
69.75,0.1813126,3
69.8,0.1813126,3
69.85,0.1813126,3
69.9,0.1813126,3
69.95,0.1813126,3
17,-0.2536441,4
17.05,-0.1976144,4
17.1,-0.1315544,4
17.15,-9.50E-02,4
17.2,-6.15E-02,4
17.25,-6.58E-02,4
17.3,-0.114238,4
17.35,-7.31E-02,4
17.4,0.2009787,4
17.45,0.4215675,4
17.5,0.4644481,4
17.55,0.347494,4
17.6,0.1232693,4
17.65,-9.89E-02,4
17.7,-0.1993584,4
17.75,-0.1197785,4
17.8,-5.20E-02,4
17.85,-6.36E-02,4
17.9,-8.83E-02,4
17.95,-8.15E-02,4
18,-2.18E-02,4
18.05,2.90E-02,4
18.1,6.76E-02,4
18.15,7.89E-02,4
